Review,Make,Model,Software
BestREAD MORE,Apple,SE,iOS
I ‘ll upgrade to old Se to new iPhone se2020 really amazing worth for money...READ MORE,Apple,SE,iOS
Battery is good for normal users. Camera is average. Performance is too good. Device size is good and handy. Overall a good phone for first time iPhone users who look for a high performance hang free phone within 30k.READ MORE,Apple,SE,iOS
Extremely satisfied with the phone..READ MORE,Apple,SE,iOS
AwesomeREAD MORE,Apple,SE,iOS
Big billion day makes this phone even more valuableREAD MORE,Apple,SE,iOS
Sharing my review after usage of 15 days. Pros: Its an Iphone.....:)           Battery is just 1800 mh but when u will use it ...its awesome           I got the 128 gb variant in just 27999/- so price wise its a Bingo deal.           Phone size is very handy. Sleek and stylish.           Love the back glass panel.Cons:  Screen size is very small.             Gamers.. Pls stay away from this phone. You cant not play PUBG in this tiny screen.            Only one port is available for c...READ MORE,Apple,SE,iOS
Ok qualityREAD MORE,Apple,SE,iOS
Picture quality superREAD MORE,Apple,SE,iOS
"I love Apple always, but this time got my new iPhone in best price from flipkartREAD MORE",Apple,SE,iOS
Awesome product... If they can provide bigger battery in itREAD MORE,Apple,SE,iOS
value for moneyREAD MORE,Apple,SE,iOS
Nice purchase... Battery is the only issue for Heavy UsersREAD MORE,Apple,SE,iOS
"An iphone is an iphone, don’t judge by numbers. The experience is on a whole different level.READ MORE",Apple,SE,iOS
Just bought it for its form factor but slowly its growing on me.My first iPhone haven’t expected much from it.But in the end I’m satisfied .A13 chip is awesome for every task.Camera is good.Battery 🔋 will last in 5-6 hours if you’ll use it countinouslly.One hand use.Display is good if you’re ok with small size screen.READ MORE,Apple,SE,iOS
Iphone se 2020 is an amazing phone for those who prefer small phone. Camera quality is awesome.READ MORE,Apple,SE,iOS
Nice phoneREAD MORE,Apple,SE,iOS
Good value for moneyREAD MORE,Apple,SE,iOS
goodREAD MORE,Apple,SE,iOS
Too perfectREAD MORE,Apple,SE,iOS
Worse battery backup. Rest everything is simply perfect.READ MORE,Apple,SE,iOS
"Brilliant product, I love the small and compact size. Had been using the SE2016 till now, and upgraded to this.READ MORE",Apple,SE,iOS
Nice productREAD MORE,Apple,SE,iOS
Battery heats up on call/video call...speaker voice is low for callREAD MORE,Apple,SE,iOS
Compact beast.. only for those who love small phones.. battery is average which could be fine for light users.READ MORE,Apple,SE,iOS
Yes it's a good oneREAD MORE,Apple,SE,iOS
Superb product. Good launch by apple. Worth for the moneyREAD MORE,Apple,SE,iOS
This product is just awsomeREAD MORE,Apple,SE,iOS
"Got this phone for just 20k bucks in big billion days (26k flipkart price and i got 4500 exchange value for my old phone and 10% SBI card off ) it was a bang for buck deal. The phone is amazing. Camera, inhand feel is premium. Iam not a heavy user so one full charge last me till 8PM. If you are not a heavy user just go for it you will not be disappointed.READ MORE",Apple,SE,iOS
Good oneREAD MORE,Apple,SE,iOS
Bought it at only Rs.25999 in BBD saleAmazing iPhone in budgetREAD MORE,Apple,SE,iOS
Very poor delivery but phone is awesomeREAD MORE,Apple,SE,iOS
Best phoneREAD MORE,Apple,SE,iOS
Super phoneREAD MORE,Apple,SE,iOS
Awesome phone....have to compromise with large bazzles display and low battery with 5W charger inside the box....have to spend 2k/- more if you need fast charger.READ MORE,Apple,SE,iOS
My first I phone..very nice performance.but battery drowned quicklyREAD MORE,Apple,SE,iOS
Amazing in this priceREAD MORE,Apple,SE,iOS
Original product from Flipkart guaranteedREAD MORE,Apple,SE,iOS
All are good....battery goes like a day in starting...drains faster on daysREAD MORE,Apple,SE,iOS
Best for lifetime use... No bugs... Gurantee for more than 5 years of heavy usage.READ MORE,Apple,SE,iOS
iPhone is iPhoneREAD MORE,Apple,SE,iOS
Good iPhone se2020READ MORE,Apple,SE,iOS
Good and Worth for moneyREAD MORE,Apple,SE,iOS
"See, i upgraded to Se(2020) from iphone 8. The deal was bomb. This phone is a little beastLet me explain how this mean monster is made-Core A13 chip from Iphone 11Wireless charging from Iphone 8Glass body design from Iphone 8Camera from Iphone XRREAD MORE",Apple,SE,iOS
"Battery is getting discharged, as if the phone is 4 years old.READ MORE",Apple,SE,iOS
ExcellentREAD MORE,Apple,SE,iOS
Cool oneREAD MORE,Apple,SE,iOS
Love this product apple foreverREAD MORE,Apple,SE,iOS
Every thing is good but battery is not good..this is not for gamersREAD MORE,Apple,SE,iOS
phone screen not workingREAD MORE,Apple,SE,iOS
I purchased iPhone se red 64 gb in big billion daysI enjoyed it value for money best experienceREAD MORE,Apple,SE,iOS
Nice build. Great specs. Awesome camera. Most importantly compact in size as compared to other phone these days.READ MORE,Apple,SE,iOS
Amazing phone with ultimate camera.READ MORE,Apple,SE,iOS
No issue till dateREAD MORE,Apple,SE,iOS
2nd hand phone receivedProblems started after 2 weeks of usageREAD MORE,Apple,SE,iOS
"The product was delivered early. The size 4.7 inch is great and the performance is perfect because of the A13 bionic chip. The only issue which I felt is the battery life. It runs out faster. Besides the battery, camera and others are perfect. Who all loves the smaller size should definitely go for it.READ MORE",Apple,SE,iOS
Absolutely best in price..Looks so elegant and stunningREAD MORE,Apple,SE,iOS
Looks good with apple symbol in middle .small phone but huge performanceREAD MORE,Apple,SE,iOS
Very niceREAD MORE,Apple,SE,iOS
It took 5 days for flipkart to deliver this iphone. All other aspects of SE 2020 is good except the battery. Still for 27k its the best budget iphone one can get.READ MORE,Apple,SE,iOS
Best phone ever usedREAD MORE,Apple,SE,iOS
It is 64 gb memory but you only got 51-53gb 10-15gb were taken by the phone but you can also delete some app like garage band which is worth of 1.6gb or there is many more apps which is useless and there is authentication problems in connecting hotspot but it can take WiFi easy  and battery life is almost good but it can be better u can also suffer from sharing problems or locations problem if you hv downloaded something then u see in file I will not find there you have share in somewhere elseREAD MORE,Apple,SE,iOS
"Very lovely handy phone and love the display, actually I was using 1st generation SE.. I am great to adapt 2nd generation as well. Camera awesome 👍👏 Thanks for Flipkart for on time delivery.READ MORE",Apple,SE,iOS
Too goodREAD MORE,Apple,SE,iOS
Owsm... Devices .READ MORE,Apple,SE,iOS
"Value money,Battery is not that bad has other comments say, Battery will come for 1day with normal office use. Overall good productREAD MORE",Apple,SE,iOS
"Excellent purchase I have grabbed after my dslr from Flipkart. I got it in just 28,000. But the only sad thing is my WhatsApp messages couldn't backed up as I was a android user. Rest difficulties with transfer of photo, musics and limitations with downloading from internet can be manageable somehow. Otherwise phone's processor, camera, design, sound quality, metal body, touch-ID is wonderful. If you are a small phone lover, Its a good offer for you with excellent features. Thank you.READ MORE",Apple,SE,iOS
SuperbbREAD MORE,Apple,SE,iOS
SatisfiedREAD MORE,Apple,SE,iOS
Want an iPhone with a kiddo must buyREAD MORE,Apple,SE,iOS
Compact mobile.Ps: not for gamerREAD MORE,Apple,SE,iOS
I like it ❤️READ MORE,Apple,SE,iOS
Excellent.. !!we loved it.READ MORE,Apple,SE,iOS
GoodREAD MORE,Apple,SE,iOS
Product is good and was delivered on time. Liked it :)READ MORE,Apple,SE,iOS
Nice product value for money outstandingREAD MORE,Apple,SE,iOS
Phone is good.. But 1 star got cut because of Ekart which took 15days to deliver. Buck up your delivery service like bluedart and other good courier services.READ MORE,Apple,SE,iOS
Excellent phone with Excellent features except Battery.. comes with an average battery for moderate use.READ MORE,Apple,SE,iOS
Nyc one buy it at 24750 and luv itREAD MORE,Apple,SE,iOS
Looking awesome.... performance also goodREAD MORE,Apple,SE,iOS
Best mobileREAD MORE,Apple,SE,iOS
Awesome!READ MORE,Apple,SE,iOS
Anyone need this phone can contact me I'll give you at just 27999 I I'm not satisfied with the screen sizeREAD MORE,Apple,SE,iOS
NiceREAD MORE,Apple,SE,iOS
I got this phone Rs.25999READ MORE,Apple,SE,iOS
Its too good and the camera quality is awesome but the battery isnt enoughREAD MORE,Apple,SE,iOS
It is a excellent products do buy itREAD MORE,Apple,SE,iOS
I got for 24k in bbd best in this price range perfect for iphone lovers in this price range i got 6hrs battery lifeREAD MORE,Apple,SE,iOS
"superb product, not for everyone though.The battery is not an issue for normal day to day usageScreen size could be an issue for somephenomenal performancevalue for money-----> Very high (if u cud get under 30k)camera system------> phenomenalREAD MORE",Apple,SE,iOS
owsome productREAD MORE,Apple,SE,iOS
Satisfied productREAD MORE,Apple,SE,iOS
simply beast 🔥READ MORE,Apple,SE,iOS
"Everything is excellent about the phone, but Battery Sucks! Apple needs to do something about it..READ MORE",Apple,SE,iOS
I had lot of expections on this mobile but it disappointed me..... battery drains up very quickly always I need to run back of charging. Cost of mobile is ok ....only thing we go by brand but they cheat us....not satisfied.....READ MORE,Apple,SE,iOS
Amazing The only downside is the battery life It’s a bang for buck amazing dealREAD MORE,Apple,SE,iOS
"I bought it as price of 25749 in BBD,nice phone camera are quite good and battery is ok...READ MORE",Apple,SE,iOS
A beautiful handy smartphone with its amazing craftsmanship and security is still way ahead than other companies in defining clean and complete devices iPhone SE being one by taking inspiration from its predecessors and complete new powerful chipset it's complete what fits in budget delivers.With display although with bezel still better than many contemporaries .Camera is class apart with clear and beautiful image capturing although the front portrait is not as good as rear but still much be...READ MORE,Apple,SE,iOS
Thanks to flipkart for BBD sale. Phone is just wow and for starting with new platform this phone is best.READ MORE,Apple,SE,iOS
I think this is best midrange smartphone in indiaREAD MORE,Apple,SE,iOS
Best iPhoneREAD MORE,Apple,SE,iOS
Best phone and battery performance is very good price.READ MORE,Apple,SE,iOS
Everything is awesome.But the only thing that is downgraded is it’s battery and small displayREAD MORE,Apple,SE,iOS
SuperbREAD MORE,Apple,SE,iOS
Bought this amazing iPhone at only Rs 30999READ MORE,Apple,SE,iOS
Owesome productREAD MORE,Apple,SE,iOS
Perfect device to get into apples worldREAD MORE,Apple,SE,iOS
There is no such battery issue the battery is ok for a day and if not just at 30% charge it for 20min it will reached 75% and uh can continue for the whole day...... performance is very smooth and I loved the productREAD MORE,Apple,SE,iOS
Worth buying..!READ MORE,Apple,SE,iOS
"The phone is one in a league. Compact, performant, sleek by design and above all it just stands tall in its league of phones. Camera is also good and it’s effective even in darkness. One can have it to have a taste of iPhone brand in hands.READ MORE",Apple,SE,iOS
Thank you supercom for genuine iPhone and thank you Flipkart for my first iPhone.👌😊😃READ MORE,Apple,SE,iOS
"The best value of a phone in this price bracket.  The non inclusion of a night mode can be solved by downloading the Neural cam app, and the battery life is good for the most part. I am easily getting 7-8 Hrs of SOT based on my moderate usage of social media apps and regular use.  WhatsApp video calls and AR apps consume a lot of the battery, otherwise everything is excellent.READ MORE",Apple,SE,iOS
OsmREAD MORE,Apple,SE,iOS
"Since i like small screen phone so its one of the best.Performace is woooh... Touch, display, camera all are good*.Only issue is the battery backup as it will die by the end of the evening. So think before if u are a hardcore userREAD MORE",Apple,SE,iOS
Very goodREAD MORE,Apple,SE,iOS
Very nice phone and great performance it's a brandREAD MORE,Apple,SE,iOS
As always apple is bestREAD MORE,Apple,SE,iOS
V goodREAD MORE,Apple,SE,iOS
Apple is best as alwaysREAD MORE,Apple,SE,iOS
"Doing fraud with customers, I received that product  of amount 25999 I have complaint also to flipkart team give only date and date wasting time of customer not doing solutionREAD MORE",Apple,SE,iOS
Superb phone. This is my first iPhone. Working great.READ MORE,Apple,SE,iOS
Best phoneREAD MORE,Apple,SE,iOS
"The phone got delivered on Oct 18, 2020 well within time. I have been using the phone for 12 days now as I write. Since couple of days I am observing problem with touch not working while I get a call. The keypad goes unresponsive. All of a sudden started seeing the display gets very dull.  I have to use the volume buttons to increase the speaker volume. Didn't expect this from iPhone. Going to take it to store to get this checked next week. Lets see what they got to say on this.READ MORE",Apple,SE,iOS
"Phone is really good, only battery is not so good. I bought this phone in 25999INR SO I can say that overall it's good.READ MORE",Apple,SE,iOS
After using 2months. Apple has decreased its quality in this product. How many days it will give its proper service...just not known. low quality of battery performance.READ MORE,Apple,SE,iOS
"Value of money,READ MORE",Apple,SE,iOS
Good productREAD MORE,Apple,SE,iOS
Battery life is not good. Camera is not up to mark. Performance wise it’s good.READ MORE,Apple,SE,iOS
i purchased it in big billion sale and i got it for 33000 rs and yes its very good iphone and there is no fraud in this case and if you care for battery then please dont take this phone please go for iphone xr its perfect in case of battery life so.. if you are moderate user and play very less games the this iphone se is for you thankyou......READ MORE,Apple,SE,iOS
Thank u FlipkartREAD MORE,Apple,SE,iOS
Chhota packet with gr8 FeaturesREAD MORE,Apple,SE,iOS
Only problem is the battery life. Everything else is fine.READ MORE,Apple,SE,iOS
I love this product thanks flipkartREAD MORE,Apple,SE,iOS
Good but delivery is too delay 👀READ MORE,Apple,SE,iOS
Phone is very good but battery is not for gamersREAD MORE,Apple,SE,iOS
Very goodREAD MORE,Apple,SE,iOS
Excellent Product for Handy performance. Good service from Flipkart.READ MORE,Apple,SE,iOS
Osm 😘🔥READ MORE,Apple,SE,iOS
PERFECT BUY 😍CAMERA QUALITY - BETTER THAN IPHONE X AND LOWER THAN IPHONE 11💯BATTERY BACKUP -TERRIBLE 😒PERFORMANCE- EXCELLENT⚡🔥BEST PHONE YOU CAN GET IN THIS PRICE ❤️READ MORE,Apple,SE,iOS
Apple is Apple ...  Loved itREAD MORE,Apple,SE,iOS
"Product is genuine so you can definitely go for it, overall experience it's so far so good but there slight little problem of battery backup.READ MORE",Apple,SE,iOS
It was nice to use thisREAD MORE,Apple,SE,iOS
Awesome product so happy with d purchase n thank u Flipkart for d awesome dealREAD MORE,Apple,SE,iOS
Thank UREAD MORE,Apple,SE,iOS
Not gud i need return my amountREAD MORE,Apple,SE,iOS
Good one but battery performance is not goodREAD MORE,Apple,SE,iOS
"Good powerful product a entry level iPhone to get the experience of Apple products compact size with old school design we can expect some more latest hardware 😃 clean experience with iOS and has ecosystem with mac os, no face unlock 😭.expected large battery but not fulfilled.not for gamers it manages all graphics and computation with processor but remaining components of the phone will not support for hours of heavy duty(gets hot 🔥 on gaming).very tiny display.READ MORE",Apple,SE,iOS
Extremely balanced device with several brilliant features like the top of the line processor and the latest iOS osCon is the battery management and the camera . They leave some to desire. But definitely an ossom purchase . Mom loves it. Had gotten it for 25k during big billion day. Thank you flipkartREAD MORE,Apple,SE,iOS
Its very goodREAD MORE,Apple,SE,iOS
"It's compact and great in every way. Battery is small but efficient, I used it almost a month now and I don't see it as problem. Packaging was good and delivered correctly. Put a bumper case and a tempered glass it's ready for use for next 4-5 years.READ MORE",Apple,SE,iOS
Highly recommendedIts a 👹monster Good handy device The performance is just 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥Im in love with this device 😘😘First time i switched to ios from Android version the experience is amazing..... So go for it .... ❤🙏READ MORE,Apple,SE,iOS
"Except for the battery, everything else is great.Loving my iPhone SE 2020 so far.READ MORE",Apple,SE,iOS
This phone is a power house. Not the best battery. But otherwise amazingREAD MORE,Apple,SE,iOS
SuperbREAD MORE,Apple,SE,iOS
Battery is only disadvantageREAD MORE,Apple,SE,iOS
Very good mobile.. although battery is not that good.. still a very good and value for money productREAD MORE,Apple,SE,iOS
Good itemREAD MORE,Apple,SE,iOS
"everything good , better to buy iphone 12 miniREAD MORE",Apple,SE,iOS
"Good product i got it in 27999,wowREAD MORE",Apple,SE,iOS
This phone is the best for anyone who wants a budget iPhone in a really good price as well has a ton of performance. If your budget is for less than 35k go for it.READ MORE,Apple,SE,iOS
Awesome IPhone.... Great Touch feel.READ MORE,Apple,SE,iOS
All r good but battery r very bedREAD MORE,Apple,SE,iOS
Most of the time the message we get is that the mobile is switched offREAD MORE,Apple,SE,iOS
Mind blowing!!READ MORE,Apple,SE,iOS
Apple is AppleREAD MORE,Apple,SE,iOS
"Superb mobile, SE will very much suite for those who likes 4.7”. Some additional features are awesome 😎. Value for Money. Battery life is good if you off background app refresh.READ MORE",Apple,SE,iOS
Superb budget iPhone and it got even better with the deal on Flipkart !!READ MORE,Apple,SE,iOS
"The best in class surely. If you are not a gamer this phone is perfect for you. Regarding the battery issue which is blown out of proportion by many ... i used skype calls , whatsapp, normal phone calls, unlimited spotify music , and shows on apple tv and the battery still gave 6 hours ON SCREEN time. But yes if you play games it will die out in little more than 2 hours.READ MORE",Apple,SE,iOS
It doesn't show call log.battery performance also worst...READ MORE,Apple,SE,iOS
Awesome phone and features. Battery is the only consREAD MORE,Apple,SE,iOS
Just go for it.Only concern raised by all is battery. If you are a moderate user battery will last for more than a day. I am getting battery backup for 30 hours with more than 8 hours of screen on time.READ MORE,Apple,SE,iOS
Batrey is poor but overall perform is good.READ MORE,Apple,SE,iOS
Camera goodProcessor goodAnd most important thing isIts band LTE-A(5CA) which gives you more internet speed then any other android mobile phonesAnd  Apple iphones too(except iphone 12)READ MORE,Apple,SE,iOS
Best products Apple iPhone SEREAD MORE,Apple,SE,iOS
"Excellent phone , Happy to buy this. superb Camera, Battery is also good if not play games.READ MORE",Apple,SE,iOS
Amazing product... low-light images are awesomeREAD MORE,Apple,SE,iOS
There’s no need for me to write anything about iphones. As expected performs really very well. Though the battery is a lot smaller. You need to charge quite often. Camera works great and along with the A13 biochip the processed photos can be compared with iphone 11 photographs. Overall it is good for a student like me although it may not be a good choice for a business man because of it’s small size of the battery which may drain quickly. The screen size didn’t made a difference for me becaus...READ MORE,Apple,SE,iOS
"No one discloses about charging time , it takes 3 hours to get complete chargeREAD MORE",Apple,SE,iOS
Awsome iPhoneREAD MORE,Apple,SE,iOS
"Battery life is very frustrating. It’s a week since I bought. Battery doesn’t last even for two hours, hope it may pickup eventually, but as of now causing disappointment. Phone is too little in hand. Had it been above five “ and battery could last for at least 12 hours. The mobile would have been the best.READ MORE",Apple,SE,iOS
Got 128gb version on bbd sale at good price. Its like mini iphone 11. In camera only night mode is missing. Average battery back up. In box  Slow charger is a big con. But if you use it only for camera and normal phone use than it is really nice phone. Video recording is really great and stable . For gaming screen is little bit short but not too short for video watching. If you want an iPhone but budget is low than it is best choice under 30k.READ MORE,Apple,SE,iOS
Awesome  phoneREAD MORE,Apple,SE,iOS
Only battery performance issuesREAD MORE,Apple,SE,iOS
Best iphone in budget with the latest processor🙂🙂🙂READ MORE,Apple,SE,iOS
Thanks to flipkartREAD MORE,Apple,SE,iOS
Except battery and night mode camera everything is goodREAD MORE,Apple,SE,iOS
Bought for my sister... everything is fine but the downfall is its battery..READ MORE,Apple,SE,iOS
AwesomeREAD MORE,Apple,SE,iOS
ExcellentREAD MORE,Apple,SE,iOS
Good phoneREAD MORE,Apple,SE,iOS
Mobile is too good. but delivery service is very poor.READ MORE,Apple,SE,iOS
Good Mobile. Apple awesome. Handy product in nice budget. Thanks Flipkart. Delivery agent was polite and good.READ MORE,Apple,SE,iOS
It's a IphoneREAD MORE,Apple,SE,iOS
obviously this product doesn't need review It's the best as alwaysREAD MORE,Apple,SE,iOS
Must Buy product... Mind-blowing purchaseREAD MORE,Apple,SE,iOS
Handling super mobileREAD MORE,Apple,SE,iOS
goodREAD MORE,Apple,SE,iOS
Go for itREAD MORE,Apple,SE,iOS
Apple iPhone has urs own brand valueREAD MORE,Apple,SE,iOS
"A perfect, and relatively pocket friendly way to get a taste of the Apple ecosystem. It is an experience, unlike any other. Fluid is the word that comes closest to describing the experience. Sold build quality. The battery WILL not last you the entire day if your media consumption is high. If it’s just social media every now and then, you’ll make it through the day. Given the new work from home scenario for most people, I doubt if plugging your phone in for charging towards the end of the d...READ MORE",Apple,SE,iOS
Best phone for people who love a small and handy phone.and price is too good and buy it for the camera features apple offers you .you are getting premium features and you won't get disappointed using se.dont go by the size of displays. even the 10 inch android  phones are far inferior in long run to this se.Buy and preserver it as it is last iphone to have physical button.ios last and perform much better than any high end Android. But and gift it to your loved onesREAD MORE,Apple,SE,iOS
Excellent productREAD MORE,Apple,SE,iOS
Thanks seller for secure delivery 🙂🥰 I am very happy with this 😍 very excellent gaming I played pubg with all graphics its dont leg even one time 😊Thanks Sellercomnet 👍READ MORE,Apple,SE,iOS
Battery could have been slightly better but if you are shifting from lower end mobiles you won’t notic this otherwise it’s and power pack mobile best iPhone petty handy single hand use.READ MORE,Apple,SE,iOS
One of my dreams has come true.READ MORE,Apple,SE,iOS
great phoneREAD MORE,Apple,SE,iOS
Battery is very poorREAD MORE,Apple,SE,iOS
Nic mobilREAD MORE,Apple,SE,iOS
Godd camera perfect phone for who are currently android users and moving to iphoneREAD MORE,Apple,SE,iOS
i ordered product service quality everything is good but the charger i get it get heat very fast durning chargingREAD MORE,Apple,SE,iOS
"Well everything Nice, but battery is not what Apple for upto mark.Its goes down like anything .Camera, sound display are awesome.READ MORE",Apple,SE,iOS
GoodREAD MORE,Apple,SE,iOS
Sensor notfunctioning well.READ MORE,Apple,SE,iOS
"Guys don't go with negative reviews as it is fast as horse. Performance is at peek, camera awsome, battery backup at normal use is compatible for whole day, no issue with battery backup , display is small ut i like itREAD MORE",Apple,SE,iOS
Recd defective product and now am being made to run from pillar to post for replacementREAD MORE,Apple,SE,iOS
It's fantastic product and  very useful for those who have there works related to it must buy itREAD MORE,Apple,SE,iOS
Value for money. Apple kept up to its repo. Only issue was 7 day late delivery of the product. Flip kart organising is a sale is easy but the back up must be proper.READ MORE,Apple,SE,iOS
value for moneyREAD MORE,Apple,SE,iOS
Faulty piece delivered.  Battery is not holding up for even half a day.READ MORE,Apple,SE,iOS
Do not ever but costly phone this app . My phone get problem within week and I can't even replaced it fking sideREAD MORE,Apple,SE,iOS
"everything is good.. but the battery life is too low for heavy user.. camera quality is great as usual, performance is quite good.. if you're gamer or heavy user better to not buy this..READ MORE",Apple,SE,iOS
UpREAD MORE,Apple,SE,iOS
Apple is apple....& I mean it...!!!!!READ MORE,Apple,SE,iOS
Very poor battery backupREAD MORE,Apple,SE,iOS
Best performance. But when i use internet outdoor its back panel specifically around camara area feels little heat. Big issue it's battery .READ MORE,Apple,SE,iOS
"Handy and value for money phone,battery is weak point somewhere.READ MORE",Apple,SE,iOS
Best phoneREAD MORE,Apple,SE,iOS
Very niceREAD MORE,Apple,SE,iOS
Product is good all the apps touch camera everything is excellebt only the concern is battery will drain very fast that is the only disapointment we face with iphoneREAD MORE,Apple,SE,iOS
AmazingREAD MORE,Apple,SE,iOS
Thank you Flipkart...READ MORE,Apple,SE,iOS
"My first i phone ,changed from android and never coming back,super fast processor and excellent display Only 1820 mah battery but working full day jn single chargeCamera quality is very clearBest value for money, supports wireless charging, water and dust proofUsing since almost 1 year , excellent performanceREAD MORE",Apple,SE,iOS
Worst battery backup. Don't purchase this mobile guy's it's waste of your harden money..READ MORE,Apple,SE,iOS
Good product Worth buyingREAD MORE,Apple,SE,iOS
I love this productREAD MORE,Apple,SE,iOS
nice product.But the stocks got exhausted very soon. disappointed.READ MORE,Apple,SE,iOS
Good phone for my mother and older generation people. Who are less tech-savvy. but in need of a good phone. awesome sound quality and good reliability.READ MORE,Apple,SE,iOS
Cool very fast and best in classREAD MORE,Apple,SE,iOS
Good Buy. But battery could have been betterREAD MORE,Apple,SE,iOS
Not so goodREAD MORE,Apple,SE,iOS
So bed for battery lifeREAD MORE,Apple,SE,iOS
It is very good experience to buy from Flipkart and its very good phone.READ MORE,Apple,SE,iOS
"Amazing to have an apple product in your collection. Was using IPhone 6 and now IPhone SE.. must say really impressed with the battery performance. Other performances is all like a usual apple standard, simply Amazing.READ MORE",Apple,SE,iOS
Performance wise its very fast. Camera & sound quality are good. Easy to use in one hand. Battery is decent.READ MORE,Apple,SE,iOS
One of the best iPhone I have ever used with such an affordable price.READ MORE,Apple,SE,iOS
Got the set but adopter is not working .No satisfactory response from service centre at Kolkata.READ MORE,Apple,SE,iOS
Resonable priceREAD MORE,Apple,SE,iOS
OKREAD MORE,Apple,SE,iOS
Quickly getting heatREAD MORE,Apple,SE,iOS
Very poor qualityREAD MORE,Apple,SE,iOS
It was s very small phone with less battery as I was using moto g9 with 5000 mhREAD MORE,Apple,SE,iOS
Lovely phoneREAD MORE,Apple,SE,iOS
Fabulous and mind-blowingREAD MORE,Apple,SE,iOS
😍 lovelyREAD MORE,Apple,SE,iOS
Good ProductREAD MORE,Apple,SE,iOS
"Very handy though low battery life ,not too low but low battery backup,overall value for money.READ MORE",Apple,SE,iOS
Nice Product Thank you FlipkartREAD MORE,Apple,SE,iOS
Good iPhone under budget phoneREAD MORE,Apple,SE,iOS
Simply awesomeREAD MORE,Apple,SE,iOS
"I'd say this is the most powerful smartphone in this year. Though battery mah is low, the battery would last one day easily. Camera stand out of the crowd. I upgrade from iphone 6s so I like this design and compact size . Anyway I'd like to say you people can go to this blindly.READ MORE",Apple,SE,iOS
Nothing extraordinary.READ MORE,Apple,SE,iOS
Not bad phoneREAD MORE,Apple,SE,iOS
Apple is Apple.... One can not compare its performance and class with any android phone. Apple phone is only comparable to another apple phone only. Loved this phone. Superb finish of the Product Red. Feels very premium in the hand and its performance is awesome though one can not compare to iPhone’s latest models. This is the perfect phone for small to medium sized screen lovers. And hats off to Flipkart for such deals.READ MORE,Apple,SE,iOS
No music acces no downloadREAD MORE,Apple,SE,iOS
This product is good. Thank you Flipkart..!! ❤️READ MORE,Apple,SE,iOS
GoodREAD MORE,Apple,SE,iOS
It is really good phone.... It's my first iPhone.... 👍READ MORE,Apple,SE,iOS
The vibrate functionality was defective. Phone doesnt vibrate on silent mode and flipkart disagreed to exchange.READ MORE,Apple,SE,iOS
Osm phone in budgetREAD MORE,Apple,SE,iOS
Perfect mobile. Best performance best camera best display in this range in apple.READ MORE,Apple,SE,iOS
Overall a solid phoneREAD MORE,Apple,SE,iOS
"I bought it for 25k, and it totally justify the amount I paid in this phone.According to me I have only 1 drawback and that is the battery.If you are continuously streaming video then the it will drain fast or else if you use it normally then it will last like 1 day full.READ MORE",Apple,SE,iOS
I thought mobile would be of large size but it wasn't I got smalller one mobileREAD MORE,Apple,SE,iOS
Value for money product. A fantastic buy.READ MORE,Apple,SE,iOS
The perfect phone.READ MORE,Apple,SE,iOS
OkREAD MORE,Apple,SE,iOS
Only issue is the battery life which is really poor... was using 8 plus earlier. Delivery of product was on time...good packaging..no issue regarding service. But what i found surprising was the return policy fir this product ...would suggest online buyers to always first clarify with the e commerce sites regarding their return policy..its not that helpful or practical in case of a phone at-least.READ MORE,Apple,SE,iOS
As fresh as .... Just love itt💋💋♥️♥️Red one is litREAD MORE,Apple,SE,iOS
Worst experience at flipkartREAD MORE,Apple,SE,iOS
"It's a great phoneIf u r shifting from big screen, u may feel some difficulty for few days and will get used to it, battery life is not so great have to charge it twice is use non-stop for day ,gaming cause less battery and calling take more batteryREAD MORE",Apple,SE,iOS
Battery performance is very poor... rest are perfectREAD MORE,Apple,SE,iOS
Good smartphoneREAD MORE,Apple,SE,iOS
Excellent iphone with best look in segmentREAD MORE,Apple,SE,iOS
ExcellentREAD MORE,Apple,SE,iOS
A13 chip little bit lag and battery backup very poor even Idle time also half day olyREAD MORE,Apple,SE,iOS
"Value for money. I purchased it around 25k. Don't buy it if you are a gamer. Pros: compact, great camera, premium in hand feeling, great processor. Cons: battery, iOS is not much user friendly like android.READ MORE",Apple,SE,iOS
Awesome and Beautiful faithfulREAD MORE,Apple,SE,iOS
NiceREAD MORE,Apple,SE,iOS
very niceREAD MORE,Apple,SE,iOS
very niceREAD MORE,Apple,SE,iOS
GoodREAD MORE,Apple,SE,iOS
Very hopeless... microphone unserviceable.READ MORE,Apple,SE,iOS
Product is very goodREAD MORE,Apple,SE,iOS
Superb mobile and very handy and worthy as compared to other I phone models... Iphone se 2020READ MORE,Apple,SE,iOS
MasterpieceREAD MORE,Apple,SE,iOS
Got it for 22k. Best phone !READ MORE,Apple,SE,iOS
User friendly but camera isnt better than  samsungREAD MORE,Apple,SE,iOS
Excellent cameraBattery is average almost 1 days.Best iPhone deviceREAD MORE,Apple,SE,iOS
Budget phone..READ MORE,Apple,SE,iOS
Good phoneREAD MORE,Apple,SE,iOS
Bhim upi software issueREAD MORE,Apple,SE,iOS
"Battery back up very poor, no any upgrade with old SE phoneREAD MORE",Apple,SE,iOS
AmazingREAD MORE,Apple,SE,iOS
